order,family,species_asw,rep_mode
Anura,Craugastoridae,Pristimantis_tenebrionis,D
Anura,Craugastoridae,Pristimantis_thectopternus,D
Anura,Craugastoridae,Pristimantis_thyellus,D
Anura,Craugastoridae,Pristimantis_thymalopsoides,D
Anura,Craugastoridae,Pristimantis_thymelensis,D
Anura,Craugastoridae,Pristimantis_tiktik,D
Anura,Craugastoridae,Pristimantis_tinajillas,D
Anura,Craugastoridae,Pristimantis_tinguichaca,D
Anura,Craugastoridae,Pristimantis_toftae,D
Anura,Craugastoridae,Pristimantis_torrenticola,D
Anura,Craugastoridae,Pristimantis_trachyblepharis,D
Anura,Craugastoridae,Pristimantis_tribulosus,D
Anura,Craugastoridae,Pristimantis_truebae,D
Anura,Craugastoridae,Pristimantis_tubernasus,D
Anura,Craugastoridae,Pristimantis_tungurahua,D
Anura,Craugastoridae,Pristimantis_turik,D
Anura,Craugastoridae,Pristimantis_turpinorum,D
Anura,Craugastoridae,Pristimantis_turumiquirensis,D
Anura,Craugastoridae,Pristimantis_uisae,D
Anura,Craugastoridae,Pristimantis_unistrigatus,D
Anura,Craugastoridae,Pristimantis_urani,D
Anura,Craugastoridae,Pristimantis_uranobates,D
Anura,Craugastoridae,Pristimantis_urichi,D
Anura,Craugastoridae,Pristimantis_vanadise,D
Anura,Craugastoridae,Pristimantis_variabilis,D
Anura,Craugastoridae,Pristimantis_veletis,D
Anura,Craugastoridae,Pristimantis_ventrigranulosus,D
Anura,Craugastoridae,Pristimantis_ventriguttatus,D
Anura,Craugastoridae,Pristimantis_ventrimarmoratus,D
Anura,Craugastoridae,Pristimantis_verecundus,D
Anura,Craugastoridae,Pristimantis_versicolor,D
Anura,Craugastoridae,Pristimantis_vertebralis,D
Anura,Craugastoridae,Pristimantis_vicarius,D
Anura,Craugastoridae,Pristimantis_vidua,D
Anura,Craugastoridae,Pristimantis_viejas,D
Anura,Craugastoridae,Pristimantis_vilarsi,D
Anura,Craugastoridae,Pristimantis_vilcabambae,D
Anura,Craugastoridae,Pristimantis_vinhai,D
Anura,Craugastoridae,Pristimantis_viridicans,D
Anura,Craugastoridae,Pristimantis_viridis,D
Anura,Craugastoridae,Pristimantis_w-nigrum,D
Anura,Craugastoridae,Pristimantis_wagteri,D
Anura,Craugastoridae,Pristimantis_walkeri,D
Anura,Craugastoridae,Pristimantis_waoranii,D
Anura,Craugastoridae,Pristimantis_wiensi,D
Anura,Craugastoridae,Pristimantis_xeniolum,D
Anura,Craugastoridae,Pristimantis_xestus,D
Anura,Craugastoridae,Pristimantis_xylochobates,D
Anura,Craugastoridae,Pristimantis_yanezi,D
Anura,Craugastoridae,Pristimantis_yantzaza,D
Anura,Craugastoridae,Pristimantis_yaviensis,D
Anura,Craugastoridae,Pristimantis_yukpa,D
Anura,Craugastoridae,Pristimantis_yumbo,D
Anura,Craugastoridae,Pristimantis_yuruaniensis,D
Anura,Craugastoridae,Pristimantis_yustizi,D
Anura,Craugastoridae,Pristimantis_zeuctotylus,D
Anura,Craugastoridae,Pristimantis_zimmermanae,D
Anura,Craugastoridae,Pristimantis_zoilae,D
Anura,Craugastoridae,Pristimantis_zophus,D
Anura,Craugastoridae,Psychrophrynella_bagrecito,D
Anura,Craugastoridae,Psychrophrynella_chirihampatu,D
Anura,Craugastoridae,Psychrophrynella_glauca,D
Anura,Craugastoridae,Psychrophrynella_usurpator,D
Anura,Craugastoridae,Strabomantis_anatipes,D
Anura,Craugastoridae,Strabomantis_anomalus,D
Anura,Craugastoridae,Strabomantis_biporcatus,D
Anura,Craugastoridae,Strabomantis_bufoniformis,D
Anura,Craugastoridae,Strabomantis_cadenai,D
Anura,Craugastoridae,Strabomantis_cerastes,D
Anura,Craugastoridae,Strabomantis_cheiroplethus,D
Anura,Craugastoridae,Strabomantis_cornutus,D
Anura,Craugastoridae,Strabomantis_helonotus,D
Anura,Craugastoridae,Strabomantis_ingeri,D
Anura,Craugastoridae,Strabomantis_laticorpus,D
Anura,Craugastoridae,Strabomantis_necerus,D
Anura,Craugastoridae,Strabomantis_necopinus,D
Anura,Craugastoridae,Strabomantis_ruizi,D
Anura,Craugastoridae,Strabomantis_sulcatus,D
Anura,Craugastoridae,Strabomantis_zygodactylus,D
Anura,Craugastoridae,Tachiramantis_douglasi,D
Anura,Craugastoridae,Tachiramantis_lentiginosus,D
Anura,Craugastoridae,Tachiramantis_prolixodiscus,D
Anura,Craugastoridae,Yunganastes_ashkapara,D
Anura,Craugastoridae,Yunganastes_bisignatus,D
Anura,Craugastoridae,Yunganastes_fraudator,D
Anura,Craugastoridae,Yunganastes_mercedesae,D
Anura,Craugastoridae,Yunganastes_pluvicanorus,D
Anura,Cycloramphidae,Cycloramphus_acangatan,S
Anura,Cycloramphidae,Cycloramphus_asper,S
Anura,Cycloramphidae,Cycloramphus_bandeirensis,S
Anura,Cycloramphidae,Cycloramphus_bolitoglossus,S
Anura,Cycloramphidae,Cycloramphus_boraceiensis,S
Anura,Cycloramphidae,Cycloramphus_brasiliensis,S
Anura,Cycloramphidae,Cycloramphus_carvalhoi,S
Anura,Cycloramphidae,Cycloramphus_catarinensis,S
Anura,Cycloramphidae,Cycloramphus_cedrensis,S
Anura,Cycloramphidae,Cycloramphus_diringshofeni,S
Anura,Cycloramphidae,Cycloramphus_dubius,S
Anura,Cycloramphidae,Cycloramphus_duseni,S
Anura,Cycloramphidae,Cycloramphus_eleutherodactylus,S
Anura,Cycloramphidae,Cycloramphus_faustoi,S
Anura,Cycloramphidae,Cycloramphus_fuliginosus,S
Anura,Cycloramphidae,Cycloramphus_granulosus,S
Anura,Cycloramphidae,Cycloramphus_izecksohni,S
Anura,Cycloramphidae,Cycloramphus_juimirim,S
Anura,Cycloramphidae,Cycloramphus_lithomimeticus,S
Anura,Cycloramphidae,Cycloramphus_lutzorum,S
Anura,Cycloramphidae,Cycloramphus_migueli,S
Anura,Cycloramphidae,Cycloramphus_mirandaribeiroi,S
Anura,Cycloramphidae,Cycloramphus_ohausi,S
Anura,Cycloramphidae,Cycloramphus_organensis,S
Anura,Cycloramphidae,Cycloramphus_rhyakonastes,S
Anura,Cycloramphidae,Cycloramphus_semipalmatus,S
Anura,Cycloramphidae,Cycloramphus_stejnegeri,S
Anura,Cycloramphidae,Cycloramphus_valae,S
Anura,Cycloramphidae,Thoropa_lutzi,S
Anura,Cycloramphidae,Thoropa_megatympanum,S
Anura,Cycloramphidae,Thoropa_miliaris,S
Anura,Cycloramphidae,Thoropa_petropolitana,S
Anura,Cycloramphidae,Thoropa_saxatilis,S
Anura,Cycloramphidae,Thoropa_taophora,S
Anura,Cycloramphidae,Zachaenus_carvalhoi,T
Anura,Cycloramphidae,Zachaenus_parvulus,T
Anura,Dendrobatidae,Adelphobates_castaneoticus,S
Anura,Dendrobatidae,Adelphobates_galactonotus,S
Anura,Dendrobatidae,Adelphobates_quinquevittatus,S
Anura,Dendrobatidae,Ameerega_altamazonica,S
Anura,Dendrobatidae,Ameerega_bassleri,S
Anura,Dendrobatidae,Ameerega_berohoka,S
Anura,Dendrobatidae,Ameerega_bilinguis,S
Anura,Dendrobatidae,Ameerega_boehmei,S
Anura,Dendrobatidae,Ameerega_boliviana,S
Anura,Dendrobatidae,Ameerega_braccata,S
Anura,Dendrobatidae,Ameerega_cainarachi,S
Anura,Dendrobatidae,Ameerega_flavopicta,S
Anura,Dendrobatidae,Ameerega_hahneli,S
Anura,Dendrobatidae,Ameerega_ignipedis,S
Anura,Dendrobatidae,Ameerega_ingeri,S
Anura,Dendrobatidae,Ameerega_labialis,S
Anura,Dendrobatidae,Ameerega_macero,S
Anura,Dendrobatidae,Ameerega_munduruku,S
Anura,Dendrobatidae,Ameerega_parvula,S
Anura,Dendrobatidae,Ameerega_pepperi,S
Anura,Dendrobatidae,Ameerega_peruviridis,S
Anura,Dendrobatidae,Ameerega_petersi,S
Anura,Dendrobatidae,Ameerega_picta,S
Anura,Dendrobatidae,Ameerega_planipaleae,S
Anura,Dendrobatidae,Ameerega_pongoensis,S
Anura,Dendrobatidae,Ameerega_pulchripecta,S
Anura,Dendrobatidae,Ameerega_rubriventris,S
Anura,Dendrobatidae,Ameerega_shihuemoy,S
Anura,Dendrobatidae,Ameerega_silverstonei,S
Anura,Dendrobatidae,Ameerega_simulans,S
Anura,Dendrobatidae,Ameerega_trivittata,S
Anura,Dendrobatidae,Ameerega_yoshina,S
Anura,Dendrobatidae,Ameerega_yungicola,S
Anura,Dendrobatidae,Andinobates_abditus,S
Anura,Dendrobatidae,Andinobates_altobueyensis,S
Anura,Dendrobatidae,Andinobates_bombetes,S
Anura,Dendrobatidae,Andinobates_cassidyhornae,S
Anura,Dendrobatidae,Andinobates_claudiae,S
Anura,Dendrobatidae,Andinobates_daleswansoni,S
Anura,Dendrobatidae,Andinobates_dorisswansonae,S
Anura,Dendrobatidae,Andinobates_fulguritus,S
Anura,Dendrobatidae,Andinobates_geminisae,S
Anura,Dendrobatidae,Andinobates_minutus,S
Anura,Dendrobatidae,Andinobates_opisthomelas,S
Anura,Dendrobatidae,Andinobates_tolimensis,S
Anura,Dendrobatidae,Andinobates_victimatus,S
Anura,Dendrobatidae,Andinobates_viridis,S
Anura,Dendrobatidae,Andinobates_virolinensis,S
Anura,Dendrobatidae,Colostethus_agilis,S
Anura,Dendrobatidae,Colostethus_alacris,S
Anura,Dendrobatidae,Colostethus_dysprosium,S
Anura,Dendrobatidae,Colostethus_furviventris,S
Anura,Dendrobatidae,Colostethus_imbricolus,S
Anura,Dendrobatidae,Colostethus_inguinalis,S
Anura,Dendrobatidae,Colostethus_jacobuspetersi,S
Anura,Dendrobatidae,Colostethus_latinasus,S
Anura,Dendrobatidae,Colostethus_lynchi,S
Anura,Dendrobatidae,Colostethus_mertensi,S
Anura,Dendrobatidae,Colostethus_panamansis,S
Anura,Dendrobatidae,Colostethus_poecilonotus,S
Anura,Dendrobatidae,Colostethus_pratti,S
Anura,Dendrobatidae,Colostethus_ruthveni,S
Anura,Dendrobatidae,Colostethus_thorntoni,S
Anura,Dendrobatidae,Colostethus_ucumari,S
Anura,Dendrobatidae,Colostethus_yaguara,S
Anura,Dendrobatidae,Dendrobates_auratus,S
Anura,Dendrobatidae,Dendrobates_leucomelas,S
Anura,Dendrobatidae,Dendrobates_nubeculosus,S
Anura,Dendrobatidae,Dendrobates_tinctorius,S
Anura,Dendrobatidae,Dendrobates_truncatus,S
Anura,Dendrobatidae,Ectopoglossus_absconditus,S
Anura,Dendrobatidae,Ectopoglossus_astralogaster,S
Anura,Dendrobatidae,Ectopoglossus_atopoglossus,S
Anura,Dendrobatidae,Ectopoglossus_confusus,S
Anura,Dendrobatidae,Ectopoglossus_isthminus,S
Anura,Dendrobatidae,Ectopoglossus_lacrimosus,S
Anura,Dendrobatidae,Ectopoglossus_saxatilis,S
Anura,Dendrobatidae,Epipedobates_anthonyi,S
Anura,Dendrobatidae,Epipedobates_boulengeri,S
Anura,Dendrobatidae,Epipedobates_darwinwallacei,S
Anura,Dendrobatidae,Epipedobates_espinosai,S
Anura,Dendrobatidae,Epipedobates_machalilla,S
Anura,Dendrobatidae,Epipedobates_maculatus,S
Anura,Dendrobatidae,Epipedobates_narinensis,S
Anura,Dendrobatidae,Epipedobates_tricolor,S
Anura,Dendrobatidae,Excidobates_captivus,S
Anura,Dendrobatidae,Excidobates_condor,S
Anura,Dendrobatidae,Excidobates_mysteriosus,S
Anura,Dendrobatidae,Hyloxalus_abditaurantius,S
Anura,Dendrobatidae,Hyloxalus_aeruginosus,S
Anura,Dendrobatidae,Hyloxalus_anthracinus,S
Anura,Dendrobatidae,Hyloxalus_awa,S
Anura,Dendrobatidae,Hyloxalus_azureiventris,S
Anura,Dendrobatidae,Hyloxalus_betancuri,S
Anura,Dendrobatidae,Hyloxalus_bocagei,S
Anura,Dendrobatidae,Hyloxalus_borjai,S
Anura,Dendrobatidae,Hyloxalus_breviquartus,S
Anura,Dendrobatidae,Hyloxalus_cevallosi,S
Anura,Dendrobatidae,Hyloxalus_chlorocraspedus,S
Anura,Dendrobatidae,Hyloxalus_chocoensis,S
Anura,Dendrobatidae,Hyloxalus_craspedoceps,S
Anura,Dendrobatidae,Hyloxalus_delatorreae,S
Anura,Dendrobatidae,Hyloxalus_edwardsi,S
Anura,Dendrobatidae,Hyloxalus_elachyhistus,S
Anura,Dendrobatidae,Hyloxalus_eleutherodactylus,S
Anura,Dendrobatidae,Hyloxalus_exasperatus,S
Anura,Dendrobatidae,Hyloxalus_excisus,S
Anura,Dendrobatidae,Hyloxalus_faciopunctulatus,S
Anura,Dendrobatidae,Hyloxalus_fallax,S
Anura,Dendrobatidae,Hyloxalus_fascianigrus,S
Anura,Dendrobatidae,Hyloxalus_felixcoperari,S
Anura,Dendrobatidae,Hyloxalus_fuliginosus,S
Anura,Dendrobatidae,Hyloxalus_idiomelus,S
Anura,Dendrobatidae,Hyloxalus_infraguttatus,S
Anura,Dendrobatidae,Hyloxalus_insulatus,S
Anura,Dendrobatidae,Hyloxalus_italoi,S
Anura,Dendrobatidae,Hyloxalus_lehmanni,S
Anura,Dendrobatidae,Hyloxalus_leucophaeus,S
Anura,Dendrobatidae,Hyloxalus_littoralis,S
Anura,Dendrobatidae,Hyloxalus_maculosus,S
Anura,Dendrobatidae,Hyloxalus_maquipucuna,S
Anura,Dendrobatidae,Hyloxalus_marmoreoventris,S
Anura,Dendrobatidae,Hyloxalus_mittermeieri,S
Anura,Dendrobatidae,Hyloxalus_mystax,S
Anura,Dendrobatidae,Hyloxalus_nexipus,S
Anura,Dendrobatidae,Hyloxalus_parcus,S
Anura,Dendrobatidae,Hyloxalus_patitae,S
Anura,Dendrobatidae,Hyloxalus_peculiaris,S
Anura,Dendrobatidae,Hyloxalus_peruvianus,S
Anura,Dendrobatidae,Hyloxalus_pinguis,S
Anura,Dendrobatidae,Hyloxalus_pulchellus,S
Anura,Dendrobatidae,Hyloxalus_pulcherrimus,S
Anura,Dendrobatidae,Hyloxalus_pumilus,S
Anura,Dendrobatidae,Hyloxalus_ramosi,S
Anura,Dendrobatidae,Hyloxalus_ruizi,S
Anura,Dendrobatidae,Hyloxalus_saltuarius,S
Anura,Dendrobatidae,Hyloxalus_sanctamariensis,S
Anura,Dendrobatidae,Hyloxalus_sauli,S
Anura,Dendrobatidae,Hyloxalus_shuar,S
Anura,Dendrobatidae,Hyloxalus_sordidatus,S
Anura,Dendrobatidae,Hyloxalus_spilotogaster,S
Anura,Dendrobatidae,Hyloxalus_subpunctatus,S
Anura,Dendrobatidae,Hyloxalus_sylvaticus,S
Anura,Dendrobatidae,Hyloxalus_toachi,S
Anura,Dendrobatidae,Hyloxalus_utcubambensis,S
Anura,Dendrobatidae,Hyloxalus_vergeli,S
Anura,Dendrobatidae,Hyloxalus_vertebralis,S
Anura,Dendrobatidae,Hyloxalus_yasuni,S
Anura,Dendrobatidae,Leucostethus_argyrogaster,S
Anura,Dendrobatidae,Leucostethus_brachistriatus,S
Anura,Dendrobatidae,Leucostethus_fraterdanieli,S
Anura,Dendrobatidae,Leucostethus_fugax,S
Anura,Dendrobatidae,Leucostethus_jota,S
Anura,Dendrobatidae,Leucostethus_ramirezi,S
Anura,Dendrobatidae,Minyobates_steyermarki,S
Anura,Dendrobatidae,Oophaga_anchicayensis,S
Anura,Dendrobatidae,Oophaga_andresi,S
Anura,Dendrobatidae,Oophaga_arborea,S
Anura,Dendrobatidae,Oophaga_granulifera,S
Anura,Dendrobatidae,Oophaga_histrionica,S
Anura,Dendrobatidae,Oophaga_lehmanni,S
Anura,Dendrobatidae,Oophaga_occultator,S
Anura,Dendrobatidae,Oophaga_pumilio,S
Anura,Dendrobatidae,Oophaga_solanensis,S
Anura,Dendrobatidae,Oophaga_speciosa,S
Anura,Dendrobatidae,Oophaga_sylvatica,S
Anura,Dendrobatidae,Oophaga_vicentei,S
Anura,Dendrobatidae,Paruwrobates_andinus,S
Anura,Dendrobatidae,Paruwrobates_erythromos,S
Anura,Dendrobatidae,Paruwrobates_whymperi,S
Anura,Dendrobatidae,Phyllobates_aurotaenia,S
Anura,Dendrobatidae,Phyllobates_bicolor,S
Anura,Dendrobatidae,Phyllobates_lugubris,S
Anura,Dendrobatidae,Phyllobates_terribilis,S
Anura,Dendrobatidae,Phyllobates_vittatus,S
Anura,Dendrobatidae,Ranitomeya_amazonica,S
Anura,Dendrobatidae,Ranitomeya_benedicta,S
Anura,Dendrobatidae,Ranitomeya_cyanovittata,S
Anura,Dendrobatidae,Ranitomeya_defleri,S
Anura,Dendrobatidae,Ranitomeya_fantastica,S
Anura,Dendrobatidae,Ranitomeya_flavovittata,S
Anura,Dendrobatidae,Ranitomeya_imitator,S
Anura,Dendrobatidae,Ranitomeya_reticulata,S
Anura,Dendrobatidae,Ranitomeya_sirensis,S
Anura,Dendrobatidae,Ranitomeya_summersi,S
Anura,Dendrobatidae,Ranitomeya_toraro,S
Anura,Dendrobatidae,Ranitomeya_uakarii,S
Anura,Dendrobatidae,Ranitomeya_vanzolinii,S
Anura,Dendrobatidae,Ranitomeya_variabilis,A
Anura,Dendrobatidae,Ranitomeya_ventrimaculata,S
Anura,Dendrobatidae,Ranitomeya_yavaricola,S
Anura,Dendrobatidae,Silverstoneia_dalyi,S
Anura,Dendrobatidae,Silverstoneia_erasmios,S
Anura,Dendrobatidae,Silverstoneia_flotator,S
Anura,Dendrobatidae,Silverstoneia_gutturalis,S
Anura,Dendrobatidae,Silverstoneia_minima,S
Anura,Dendrobatidae,Silverstoneia_minutissima,S
Anura,Dendrobatidae,Silverstoneia_nubicola,S
Anura,Dendrobatidae,Silverstoneia_punctiventris,S
Anura,Dicroglossidae,Allopaa_barmoachensis,A
Anura,Dicroglossidae,Allopaa_hazarensis,A
Anura,Dicroglossidae,Chrysopaa_sternosignata,A
Anura,Dicroglossidae,Euphlyctis_aloysii,A
Anura,Dicroglossidae,Euphlyctis_cyanophlyctis,A
Anura,Dicroglossidae,Euphlyctis_ehrenbergii,A
Anura,Dicroglossidae,Euphlyctis_ghoshi,A
Anura,Dicroglossidae,Euphlyctis_hexadactylus,A
Anura,Dicroglossidae,Euphlyctis_kalasgramensis,A
Anura,Dicroglossidae,Euphlyctis_karaavali,A
Anura,Dicroglossidae,Euphlyctis_mudigere,A
Anura,Dicroglossidae,Fejervarya_cancrivora,A
Anura,Dicroglossidae,Fejervarya_iskandari,A
Anura,Dicroglossidae,Fejervarya_kawamurai,A
Anura,Dicroglossidae,Fejervarya_kupitzi,A
Anura,Dicroglossidae,Fejervarya_limnocharis,A
Anura,Dicroglossidae,Fejervarya_moodiei,A
Anura,Dicroglossidae,Fejervarya_multistriata,A
Anura,Dicroglossidae,Fejervarya_orissaensis,A
Anura,Dicroglossidae,Fejervarya_pulla,A
Anura,Dicroglossidae,Fejervarya_sakishimensis,A
Anura,Dicroglossidae,Fejervarya_triora,A
Anura,Dicroglossidae,Fejervarya_verruculosa,A
Anura,Dicroglossidae,Fejervarya_vittigera,A
Anura,Dicroglossidae,Hoplobatrachus_crassus,A
Anura,Dicroglossidae,Hoplobatrachus_litoralis,A
Anura,Dicroglossidae,Hoplobatrachus_occipitalis,A
Anura,Dicroglossidae,Hoplobatrachus_rugulosus,A
Anura,Dicroglossidae,Hoplobatrachus_tigerinus,A
Anura,Dicroglossidae,Ingerana_borealis,A
Anura,Dicroglossidae,Ingerana_charlesdarwini,A
Anura,Dicroglossidae,Ingerana_reticulata,
Anura,Dicroglossidae,Ingerana_tenasserimensis,A
Anura,Dicroglossidae,Limnonectes_acanthi,S
Anura,Dicroglossidae,Limnonectes_arathooni,S
Anura,Dicroglossidae,Limnonectes_asperatus,A
Anura,Dicroglossidae,Limnonectes_bannaensis,A
Anura,Dicroglossidae,Limnonectes_blythii,A
Anura,Dicroglossidae,Limnonectes_cintalubang,A
Anura,Dicroglossidae,Limnonectes_coffeatus,
Anura,Dicroglossidae,Limnonectes_conspicillatus,
Anura,Dicroglossidae,Limnonectes_dabanus,S
Anura,Dicroglossidae,Limnonectes_dammermani,
Anura,Dicroglossidae,Limnonectes_deinodon,
Anura,Dicroglossidae,Limnonectes_diuatus,
Anura,Dicroglossidae,Limnonectes_doriae,A
Anura,Dicroglossidae,Limnonectes_ferneri,
Anura,Dicroglossidae,Limnonectes_finchi,S
Anura,Dicroglossidae,Limnonectes_fragilis,
Anura,Dicroglossidae,Limnonectes_fujianensis,A
Anura,Dicroglossidae,Limnonectes_grunniens,A
Anura,Dicroglossidae,Limnonectes_gyldenstolpei,
Anura,Dicroglossidae,Limnonectes_hascheanus,S
Anura,Dicroglossidae,Limnonectes_heinrichi,S
Anura,Dicroglossidae,Limnonectes_hikidai,
Anura,Dicroglossidae,Limnonectes_ibanorum,A
Anura,Dicroglossidae,Limnonectes_ingeri,A
Anura,Dicroglossidae,Limnonectes_isanensis,A
Anura,Dicroglossidae,Limnonectes_jarujini,
Anura,Dicroglossidae,Limnonectes_kadarsani,
Anura,Dicroglossidae,Limnonectes_kenepaiensis,
Anura,Dicroglossidae,Limnonectes_khammonensis,
Anura,Dicroglossidae,Limnonectes_khasianus,
Anura,Dicroglossidae,Limnonectes_kiziriani,
Anura,Dicroglossidae,Limnonectes_kohchangae,S
Anura,Dicroglossidae,Limnonectes_kong,
Anura,Dicroglossidae,Limnonectes_kuhlii,A
Anura,Dicroglossidae,Limnonectes_larvaepartus,L
Anura,Dicroglossidae,Limnonectes_lauhachindai,
Anura,Dicroglossidae,Limnonectes_leporinus,A
Anura,Dicroglossidae,Limnonectes_leytensis,S
Anura,Dicroglossidae,Limnonectes_limborgi,S
Anura,Dicroglossidae,Limnonectes_liui,
Anura,Dicroglossidae,Limnonectes_longchuanensis,
Anura,Dicroglossidae,Limnonectes_macrocephalus,
Anura,Dicroglossidae,Limnonectes_macrodon,A
Anura,Dicroglossidae,Limnonectes_macrognathus,
Anura,Dicroglossidae,Limnonectes_magnus,S
Anura,Dicroglossidae,Limnonectes_malesianus,A
Anura,Dicroglossidae,Limnonectes_mawlyndipi,
Anura,Dicroglossidae,Limnonectes_megastomias,
Anura,Dicroglossidae,Limnonectes_micrixalus,
Anura,Dicroglossidae,Limnonectes_microdiscus,S
Anura,Dicroglossidae,Limnonectes_microtympanum,
Anura,Dicroglossidae,Limnonectes_mocquardi,
Anura,Dicroglossidae,Limnonectes_modestus,S
Anura,Dicroglossidae,Limnonectes_namiyei,
Anura,Dicroglossidae,Limnonectes_nguyenorum,
Anura,Dicroglossidae,Limnonectes_nitidus,
Anura,Dicroglossidae,Limnonectes_palavanensis,S
Anura,Dicroglossidae,Limnonectes_paramacrodon,
Anura,Dicroglossidae,Limnonectes_parvus,A
Anura,Dicroglossidae,Limnonectes_plicatellus,S
Anura,Dicroglossidae,Limnonectes_poilani,S
Anura,Dicroglossidae,Limnonectes_quangninhensis,
Anura,Dicroglossidae,Limnonectes_rhacodus,
Anura,Dicroglossidae,Limnonectes_savan,S
Anura,Dicroglossidae,Limnonectes_selatan,
Anura,Dicroglossidae,Limnonectes_shompenorum,
Anura,Dicroglossidae,Limnonectes_sinuatodorsalis,
Anura,Dicroglossidae,Limnonectes_sisikdagu,
Anura,Dicroglossidae,Limnonectes_taylori,
Anura,Dicroglossidae,Limnonectes_timorensis,
Anura,Dicroglossidae,Limnonectes_tweediei,A
Anura,Dicroglossidae,Limnonectes_utara,A
Anura,Dicroglossidae,Limnonectes_visayanus,S
Anura,Dicroglossidae,Limnonectes_woodworthi,A
Anura,Dicroglossidae,Minervarya_agricola,A
Anura,Dicroglossidae,Minervarya_andamanensis,A
Anura,Dicroglossidae,Minervarya_asmati,A
Anura,Dicroglossidae,Minervarya_brevipalmata,A
Anura,Dicroglossidae,Minervarya_caperata,A
Anura,Dicroglossidae,Minervarya_cepfi,A
Anura,Dicroglossidae,Minervarya_chiangmaiensis,A
Anura,Dicroglossidae,Minervarya_chilapata,A
Anura,Dicroglossidae,Minervarya_dhaka,A
Anura,Dicroglossidae,Minervarya_goemchi,A
Anura,Dicroglossidae,Minervarya_gomantaki,A
Anura,Dicroglossidae,Minervarya_granosa,A
Anura,Dicroglossidae,Minervarya_greenii,A
Anura,Dicroglossidae,Minervarya_jhilmilensis,A
Anura,Dicroglossidae,Minervarya_kadar,A
Anura,Dicroglossidae,Minervarya_kalinga,A
Anura,Dicroglossidae,Minervarya_keralensis,A
Anura,Dicroglossidae,Minervarya_kirtisinghei,A
Anura,Dicroglossidae,Minervarya_krishnan,A
Anura,Dicroglossidae,Minervarya_kudremukhensis,A
Anura,Dicroglossidae,Minervarya_manoharani,A
Anura,Dicroglossidae,Minervarya_marathi,A
Anura,Dicroglossidae,Minervarya_modesta,A
Anura,Dicroglossidae,Minervarya_muangkanensis,A
Anura,Dicroglossidae,Minervarya_mudduraja,A
Anura,Dicroglossidae,Minervarya_murthii,A
Anura,Dicroglossidae,Minervarya_mysorensis,A
Anura,Dicroglossidae,Minervarya_neilcoxi,A
Anura,Dicroglossidae,Minervarya_nepalensis,A
Anura,Dicroglossidae,Minervarya_nicobariensis,A
Anura,Dicroglossidae,Minervarya_nilagirica,A
Anura,Dicroglossidae,Minervarya_parambikulamana,A
Anura,Dicroglossidae,Minervarya_pierrei,A
Anura,Dicroglossidae,Minervarya_rufescens,A
Anura,Dicroglossidae,Minervarya_sahyadris,A
Anura,Dicroglossidae,Minervarya_sauriceps,A
Anura,Dicroglossidae,Minervarya_sengupti,A
Anura,Dicroglossidae,Minervarya_syhadrensis,A
Anura,Dicroglossidae,Minervarya_teraiensis,A
Anura,Dicroglossidae,Nannophrys_ceylonensis,S
