species_asw,family,order,rep_mode1
Pristimantis_ceuthospilus,Craugastoridae,Anura,D
Pristimantis_cajamarcensis,Craugastoridae,Anura,D
Pristimantis_luteolateralis,Craugastoridae,Anura,D
Pristimantis_walkeri,Craugastoridae,Anura,D
Pristimantis_parvillus,Craugastoridae,Anura,D
Pristimantis_chalceus,Craugastoridae,Anura,D
Pristimantis_pardalis,Craugastoridae,Anura,D
Pristimantis_altae,Craugastoridae,Anura,D
Pristimantis_pirrensis,Craugastoridae,Anura,D
Pristimantis_altamnis,Craugastoridae,Anura,D
Pristimantis_kichwarum,Craugastoridae,Anura,D
Pristimantis_luscombei,Craugastoridae,Anura,D
Pristimantis_yuruaniensis,Craugastoridae,Anura,D
Pristimantis_aureoventris,Craugastoridae,Anura,D
Pristimantis_jester,Craugastoridae,Anura,D
Pristimantis_saltissimus,Craugastoridae,Anura,D
Pristimantis_inguinalis,Craugastoridae,Anura,D
Pristimantis_marmoratus,Craugastoridae,Anura,D
Pristimantis_pulvinatus,Craugastoridae,Anura,D
Pristimantis_imitatrix,Craugastoridae,Anura,D
Pristimantis_lirellus,Craugastoridae,Anura,D
Pristimantis_croceoinguinis,Craugastoridae,Anura,D
Pristimantis_llojsintuta,Craugastoridae,Anura,D
Pristimantis_carvalhoi,Craugastoridae,Anura,D
Pristimantis_altamazonicus,Craugastoridae,Anura,D
Pristimantis_platydactylus,Craugastoridae,Anura,D
Pristimantis_ventrimarmoratus,Craugastoridae,Anura,D
Pristimantis_diadematus,Craugastoridae,Anura,D
Pristimantis_bambu,Craugastoridae,Anura,D
Pristimantis_simonbolivari,Craugastoridae,Anura,D
Pristimantis_orestes,Craugastoridae,Anura,D
Pristimantis_riveti,Craugastoridae,Anura,D
Pristimantis_versicolor,Craugastoridae,Anura,D
Pristimantis_phoxocephalus,Craugastoridae,Anura,D
Pristimantis_spinosus,Craugastoridae,Anura,D
Pristimantis_cryophilius,Craugastoridae,Anura,D
Pristimantis_quaquaversus,Craugastoridae,Anura,D
Pristimantis_rhabdocnemus,Craugastoridae,Anura,D
Pristimantis_wiensi,Craugastoridae,Anura,D
Pristimantis_melanogaster,Craugastoridae,Anura,D
Pristimantis_petrobardus,Craugastoridae,Anura,D
Pristimantis_simonsii,Craugastoridae,Anura,D
Pristimantis_rhodoplichus,Craugastoridae,Anura,D
Pristimantis_subsigillatus,Craugastoridae,Anura,D
Pristimantis_nyctophylax,Craugastoridae,Anura,D
Pristimantis_crucifer,Craugastoridae,Anura,D
Pristimantis_moro,Craugastoridae,Anura,D
Pristimantis_mindo,Craugastoridae,Anura,D
Pristimantis_galdi,Craugastoridae,Anura,D
Pristimantis_jorgevelosai,Craugastoridae,Anura,D
Pristimantis_acuminatus,Craugastoridae,Anura,D
Pristimantis_zeuctotylus,Craugastoridae,Anura,D
Pristimantis_schultei,Craugastoridae,Anura,D
Pristimantis_bromeliaceus,Craugastoridae,Anura,D
Pristimantis_calcarulatus,Craugastoridae,Anura,D
Pristimantis_dissimulatus,Craugastoridae,Anura,D
Pristimantis_appendiculatus,Craugastoridae,Anura,D
Pristimantis_pycnodermis,Craugastoridae,Anura,D
Pristimantis_orcesi,Craugastoridae,Anura,D
Pristimantis_inusitatus,Craugastoridae,Anura,D
Pristimantis_glandulosus,Craugastoridae,Anura,D
Pristimantis_acerus,Craugastoridae,Anura,D
Pristimantis_devillei,Craugastoridae,Anura,D
Pristimantis_surdus,Craugastoridae,Anura,D
Pristimantis_buckleyi,Craugastoridae,Anura,D
Pristimantis_vertebralis,Craugastoridae,Anura,D
Pristimantis_gentryi,Craugastoridae,Anura,D
Pristimantis_truebae,Craugastoridae,Anura,D
Pristimantis_curtipes,Craugastoridae,Anura,D
Pristimantis_duellmani,Craugastoridae,Anura,D
Pristimantis_quinquagesimus,Craugastoridae,Anura,D
Pristimantis_thymalopsoides,Craugastoridae,Anura,D
Pristimantis_ocreatus,Craugastoridae,Anura,D
Pristimantis_thymelensis,Craugastoridae,Anura,D
Pristimantis_pyrrhomerus,Craugastoridae,Anura,D
Pristimantis_leoni,Craugastoridae,Anura,D
Pristimantis_celator,Craugastoridae,Anura,D
Pristimantis_verecundus,Craugastoridae,Anura,D
Pristimantis_jubatus,Craugastoridae,Anura,D
Pristimantis_hectus,Craugastoridae,Anura,D
Pristimantis_brevifrons,Craugastoridae,Anura,D
Pristimantis_angustilineatus,Craugastoridae,Anura,D
Pristimantis_myops,Craugastoridae,Anura,D
Pristimantis_quantus,Craugastoridae,Anura,D
Pristimantis_uranobates,Craugastoridae,Anura,D
Pristimantis_permixtus,Craugastoridae,Anura,D
Pristimantis_acatallelus,Craugastoridae,Anura,D
Pristimantis_boulengeri,Craugastoridae,Anura,D
Pristimantis_simoterus,Craugastoridae,Anura,D
Pristimantis_chloronotus,Craugastoridae,Anura,D
Pristimantis_supernatis,Craugastoridae,Anura,D
Pristimantis_eriphus,Craugastoridae,Anura,D
Pristimantis_rozei,Craugastoridae,Anura,D
Pristimantis_urichi,Craugastoridae,Anura,D
Pristimantis_prolatus,Craugastoridae,Anura,D
Pristimantis_suetus,Craugastoridae,Anura,D
Pristimantis_conspicillatus,Craugastoridae,Anura,D
Pristimantis_buccinator,Craugastoridae,Anura,D
Pristimantis_condor,Craugastoridae,Anura,D
Pristimantis_malkini,Craugastoridae,Anura,D
Pristimantis_citriogaster,Craugastoridae,Anura,D
Pristimantis_lymani,Craugastoridae,Anura,D
Pristimantis_achatinus,Craugastoridae,Anura,D
Pristimantis_bipunctatus,Craugastoridae,Anura,D
Pristimantis_skydmainos,Craugastoridae,Anura,D
Pristimantis_koehleri,Craugastoridae,Anura,D
Pristimantis_fenestratus,Craugastoridae,Anura,D
Pristimantis_samaipatae,Craugastoridae,Anura,D
Pristimantis_chiastonotus,Craugastoridae,Anura,D
Pristimantis_incertus,Craugastoridae,Anura,D
Pristimantis_gutturalis,Craugastoridae,Anura,D
Pristimantis_ramagii,Craugastoridae,Anura,D
Pristimantis_gaigei,Craugastoridae,Anura,D
Pristimantis_lynchi,Craugastoridae,Anura,D
Pristimantis_carranguerorum,Craugastoridae,Anura,D
Pristimantis_nervicus,Craugastoridae,Anura,D
Pristimantis_affinis,Craugastoridae,Anura,D
Pristimantis_savagei,Craugastoridae,Anura,D
Pristimantis_lutitus,Craugastoridae,Anura,D
Pristimantis_merostictus,Craugastoridae,Anura,D
Pristimantis_anolirex,Craugastoridae,Anura,D
Pristimantis_euphronides,Craugastoridae,Anura,D
Pristimantis_shrevei,Craugastoridae,Anura,D
Pristimantis_nicefori,Craugastoridae,Anura,D
Pristimantis_danae,Craugastoridae,Anura,D
Pristimantis_sagittulus,Craugastoridae,Anura,D
Pristimantis_rhabdolaemus,Craugastoridae,Anura,D
Pristimantis_toftae,Craugastoridae,Anura,D
Pristimantis_stictogaster,Craugastoridae,Anura,D
Pristimantis_aniptopalmatus,Craugastoridae,Anura,D
Pristimantis_reichlei,Craugastoridae,Anura,D
Pristimantis_peruvianus,Craugastoridae,Anura,D
Pristimantis_paramerus,Craugastoridae,Anura,D
Pristimantis_conservatio,Craugastoridae,Anura,D
Pristimantis_pleurostriatus,Craugastoridae,Anura,D
Pristimantis_caprifer,Craugastoridae,Anura,D
Pristimantis_latidiscus,Craugastoridae,Anura,D
Pristimantis_colomai,Craugastoridae,Anura,D
Pristimantis_museosus,Craugastoridae,Anura,D
Pristimantis_erythropleura,Craugastoridae,Anura,D
Pristimantis_paisa,Craugastoridae,Anura,D
Pristimantis_cerasinus,Craugastoridae,Anura,D
Pristimantis_viejas,Craugastoridae,Anura,D
Pristimantis_cruentus,Craugastoridae,Anura,D
Pristimantis_caryophyllaceus,Craugastoridae,Anura,D
Pristimantis_kelephus,Craugastoridae,Anura,D
Pristimantis_calcaratus,Craugastoridae,Anura,D
Pristimantis_cremnobates,Craugastoridae,Anura,D
Pristimantis_ridens,Craugastoridae,Anura,D
Pristimantis_lanthanites,Craugastoridae,Anura,D
Pristimantis_thectopternus,Craugastoridae,Anura,D
Pristimantis_actites,Craugastoridae,Anura,D
Pristimantis_w-nigrum,Craugastoridae,Anura,D
Pristimantis_labiosus,Craugastoridae,Anura,D
Pristimantis_crenunguis,Craugastoridae,Anura,D
Yunganastes_ashkapara,Craugastoridae,Anura,D
Yunganastes_pluvicanorus,Craugastoridae,Anura,D
Yunganastes_mercedesae,Craugastoridae,Anura,D
Yunganastes_bisignatus,Craugastoridae,Anura,D
Yunganastes_fraudator,Craugastoridae,Anura,D
Oreobates_barituensis,Craugastoridae,Anura,D
Oreobates_discoidalis,Craugastoridae,Anura,D
Oreobates_ibischi,Craugastoridae,Anura,D
Oreobates_madidi,Craugastoridae,Anura,D
Oreobates_cruralis,Craugastoridae,Anura,D
Oreobates_remotus,Craugastoridae,Anura,D
Oreobates_heterodactylus,Craugastoridae,Anura,D
Oreobates_sanderi,Craugastoridae,Anura,D
Oreobates_granulosus,Craugastoridae,Anura,D
Oreobates_choristolemma,Craugastoridae,Anura,D
Oreobates_sanctaecrucis,Craugastoridae,Anura,D
Oreobates_lehri,Craugastoridae,Anura,D
Oreobates_gemcare,Craugastoridae,Anura,D
Oreobates_machiguenga,Craugastoridae,Anura,D
Oreobates_pereger,Craugastoridae,Anura,D
Oreobates_ayacucho,Craugastoridae,Anura,D
Oreobates_quixensis,Craugastoridae,Anura,D
Oreobates_saxatilis,Craugastoridae,Anura,D
Oreobates_lundbergi,Craugastoridae,Anura,D
Lynchius_parkeri,Craugastoridae,Anura,D
Lynchius_flavomaculatus,Craugastoridae,Anura,D
Lynchius_nebulanastes,Craugastoridae,Anura,D
Lynchius_simmonsi,Craugastoridae,Anura,D
Phrynopus_kauneorum,Craugastoridae,Anura,D
Phrynopus_juninensis,Craugastoridae,Anura,D
Phrynopus_tautzorum,Craugastoridae,Anura,D
Phrynopus_pesantesi,Craugastoridae,Anura,D
Phrynopus_horstpauli,Craugastoridae,Anura,D
Phrynopus_barthlenae,Craugastoridae,Anura,D
Phrynopus_bufoides,Craugastoridae,Anura,D
Phrynopus_bracki,Craugastoridae,Anura,D
Phrynopus_heimorum,Craugastoridae,Anura,D
Niceforonia_elassodiscus,Craugastoridae,Anura,D
Niceforonia_peraccai,Craugastoridae,Anura,D
Niceforonia_brunnea,Craugastoridae,Anura,D
Niceforonia_dolops,Craugastoridae,Anura,D
Euparkerella_cochranae,Craugastoridae,Anura,D
Euparkerella_brasiliensis,Craugastoridae,Anura,D
Euparkerella_tridactyla,Craugastoridae,Anura,D
Euparkerella_robusta,Craugastoridae,Anura,D
Holoaden_luederwaldti,Craugastoridae,Anura,D
Holoaden_bradei,Craugastoridae,Anura,D
Microkayla_wettsteini,Craugastoridae,Anura,D
Microkayla_iatamasi,Craugastoridae,Anura,D
Noblella_peruviana,Craugastoridae,Anura,D
Bryophryne_cophites,Craugastoridae,Anura,D
Noblella_heyeri,Craugastoridae,Anura,D
Noblella_myrmecoides,Craugastoridae,Anura,D
Noblella_lochites,Craugastoridae,Anura,D
Barycholos_ternetzi,Craugastoridae,Anura,D
Barycholos_pulcher,Craugastoridae,Anura,D
Eleutherodactylus_bilineatus,Craugastoridae,Anura,D
Strabomantis_anomalus,Craugastoridae,Anura,D
Strabomantis_bufoniformis,Craugastoridae,Anura,D
Strabomantis_necerus,Craugastoridae,Anura,D
Strabomantis_sulcatus,Craugastoridae,Anura,D
Strabomantis_biporcatus,Craugastoridae,Anura,D
Craugastor_crassidigitus,Craugastoridae,Anura,D
Craugastor_talamancae,Craugastoridae,Anura,D
Craugastor_fitzingeri,Craugastoridae,Anura,D
Craugastor_raniformis,Craugastoridae,Anura,D
Craugastor_longirostris,Craugastoridae,Anura,D
Craugastor_tabasarae,Craugastoridae,Anura,D
Craugastor_cuaquero,Craugastoridae,Anura,D
Craugastor_andi,Craugastoridae,Anura,D
Craugastor_melanostictus,Craugastoridae,Anura,D
Craugastor_emcelae,Craugastoridae,Anura,D
Craugastor_rugulosus,Craugastoridae,Anura,D
Craugastor_evanesco,Craugastoridae,Anura,D
Craugastor_ranoides,Craugastoridae,Anura,D
Craugastor_fleischmanni,Craugastoridae,Anura,D
Craugastor_rupinius,Craugastoridae,Anura,D
Craugastor_angelicus,Craugastoridae,Anura,D
Craugastor_obesus,Craugastoridae,Anura,D
Craugastor_punctariolus,Craugastoridae,Anura,D
Craugastor_megacephalus,Craugastoridae,Anura,D
Craugastor_sandersoni,Craugastoridae,Anura,D
Craugastor_lauraster,Craugastoridae,Anura,D
Craugastor_stejnegerianus,Craugastoridae,Anura,D
Craugastor_persimilis,Craugastoridae,Anura,D
Craugastor_polyptychus,Craugastoridae,Anura,D
Craugastor_underwoodi,Craugastoridae,Anura,D
Craugastor_bransfordii,Craugastoridae,Anura,D
Craugastor_podiciferus,Craugastoridae,Anura,D
Craugastor_loki,Craugastoridae,Anura,D
Craugastor_rhodopis,Craugastoridae,Anura,D
Craugastor_saltator,Craugastoridae,Anura,D
Craugastor_mexicanus,Craugastoridae,Anura,D
Craugastor_pygmaeus,Craugastoridae,Anura,D
Craugastor_lineatus,Craugastoridae,Anura,D
Craugastor_chac,Craugastoridae,Anura,D
Craugastor_laticeps,Craugastoridae,Anura,D
Craugastor_noblei,Craugastoridae,Anura,D
Craugastor_mimus,Craugastoridae,Anura,D
Craugastor_gollmeri,Craugastoridae,Anura,D
Craugastor_bocourti,Craugastoridae,Anura,D
Craugastor_spatulatus,Craugastoridae,Anura,D
Craugastor_stuarti,Craugastoridae,Anura,D
Craugastor_uno,Craugastoridae,Anura,D
Craugastor_alfredi,Craugastoridae,Anura,D
Craugastor_tarahumaraensis,Craugastoridae,Anura,D
Craugastor_augusti,Craugastoridae,Anura,D
Craugastor_daryi,Craugastoridae,Anura,D
Craugastor_trachydermus,Craugastoridae,Anura,D
Haddadus_binotatus,Craugastoridae,Anura,D
Haddadus_aramunha,Craugastoridae,Anura,D
Eleutherodactylus_planirostris,Eleutherodactylidae,Anura,D
Eleutherodactylus_casparii,Eleutherodactylidae,Anura,D
Eleutherodactylus_guanahacabibes,Eleutherodactylidae,Anura,D
Eleutherodactylus_simulans,Eleutherodactylidae,Anura,D
Eleutherodactylus_tonyi,Eleutherodactylidae,Anura,D
Eleutherodactylus_rogersi,Eleutherodactylidae,Anura,D
Eleutherodactylus_goini,Eleutherodactylidae,Anura,D
Eleutherodactylus_blairhedgesi,Eleutherodactylidae,Anura,D
Eleutherodactylus_thomasi,Eleutherodactylidae,Anura,D
Eleutherodactylus_pinarensis,Eleutherodactylidae,Anura,D
Eleutherodactylus_adelus,Eleutherodactylidae,Anura,D
Eleutherodactylus_pezopetrus,Eleutherodactylidae,Anura,D
Eleutherodactylus_jaumei,Eleutherodactylidae,Anura,D
Eleutherodactylus_limbatus,Eleutherodactylidae,Anura,D
Eleutherodactylus_iberia,Eleutherodactylidae,Anura,D
Eleutherodactylus_orientalis,Eleutherodactylidae,Anura,D
Eleutherodactylus_cubanus,Eleutherodactylidae,Anura,D
Eleutherodactylus_etheridgei,Eleutherodactylidae,Anura,D
Eleutherodactylus_varleyi,Eleutherodactylidae,Anura,D
Eleutherodactylus_intermedius,Eleutherodactylidae,Anura,D
Eleutherodactylus_feichtingeri,Eleutherodactylidae,Anura,D
Eleutherodactylus_atkinsi,Eleutherodactylidae,Anura,D
Eleutherodactylus_armstrongi,Eleutherodactylidae,Anura,D
Eleutherodactylus_alcoae,Eleutherodactylidae,Anura,D
Eleutherodactylus_leoncei,Eleutherodactylidae,Anura,D
Eleutherodactylus_darlingtoni,Eleutherodactylidae,Anura,D
Eleutherodactylus_gossei,Eleutherodactylidae,Anura,D
Eleutherodactylus_fuscus,Eleutherodactylidae,Anura,D
Eleutherodactylus_orcutti,Eleutherodactylidae,Anura,D
Eleutherodactylus_junori,Eleutherodactylidae,Anura,D
Eleutherodactylus_nubicola,Eleutherodactylidae,Anura,D
Eleutherodactylus_alticola,Eleutherodactylidae,Anura,D
Eleutherodactylus_andrewsi,Eleutherodactylidae,Anura,D
Eleutherodactylus_griphus,Eleutherodactylidae,Anura,D
Eleutherodactylus_glaucoreius,Eleutherodactylidae,Anura,D
Eleutherodactylus_cundalli,Eleutherodactylidae,Anura,D
Eleutherodactylus_pantoni,Eleutherodactylidae,Anura,D
Eleutherodactylus_pentasyringos,Eleutherodactylidae,Anura,D
Eleutherodactylus_jamaicensis,Eleutherodactylidae,Anura,D
Eleutherodactylus_luteolus,Eleutherodactylidae,Anura,D
Eleutherodactylus_grabhami,Eleutherodactylidae,Anura,D
Eleutherodactylus_cavernicola,Eleutherodactylidae,Anura,D
Eleutherodactylus_sisyphodemus,Eleutherodactylidae,Anura,D
Eleutherodactylus_gundlachi,Eleutherodactylidae,Anura,D
Eleutherodactylus_riparius,Eleutherodactylidae,Anura,D
Eleutherodactylus_rivularis,Eleutherodactylidae,Anura,D
Eleutherodactylus_toa,Eleutherodactylidae,Anura,D
Eleutherodactylus_turquinensis,Eleutherodactylidae,Anura,D
Eleutherodactylus_cuneatus,Eleutherodactylidae,Anura,D
Eleutherodactylus_weinlandi,Eleutherodactylidae,Anura,D
Eleutherodactylus_rhodesi,Eleutherodactylidae,Anura,D
Eleutherodactylus_grahami,Eleutherodactylidae,Anura,D
Eleutherodactylus_pictissimus,Eleutherodactylidae,Anura,D
Eleutherodactylus_lentus,Eleutherodactylidae,Anura,D
Eleutherodactylus_monensis,Eleutherodactylidae,Anura,D
Eleutherodactylus_probolaeus,Eleutherodactylidae,Anura,D
Eleutherodactylus_ricordii,Eleutherodactylidae,Anura,D
Eleutherodactylus_bresslerae,Eleutherodactylidae,Anura,D
Eleutherodactylus_acmonis,Eleutherodactylidae,Anura,D
Eleutherodactylus_greyi,Eleutherodactylidae,Anura,D
Eleutherodactylus_emiliae,Eleutherodactylidae,Anura,D
Eleutherodactylus_dimidiatus,Eleutherodactylidae,Anura,D
Eleutherodactylus_albipes,Eleutherodactylidae,Anura,D
Eleutherodactylus_maestrensis,Eleutherodactylidae,Anura,D
Eleutherodactylus_schmidti,Eleutherodactylidae,Anura,D
Eleutherodactylus_caribe,Eleutherodactylidae,Anura,D
Eleutherodactylus_eunaster,Eleutherodactylidae,Anura,D
Eleutherodactylus_corona,Eleutherodactylidae,Anura,D
Eleutherodactylus_heminota,Eleutherodactylidae,Anura,D
Eleutherodactylus_amadeus,Eleutherodactylidae,Anura,D
Eleutherodactylus_dolomedes,Eleutherodactylidae,Anura,D
Eleutherodactylus_glaphycompus,Eleutherodactylidae,Anura,D
Eleutherodactylus_thorectes,Eleutherodactylidae,Anura,D
Eleutherodactylus_bakeri,Eleutherodactylidae,Anura,D
Eleutherodactylus_jugans,Eleutherodactylidae,Anura,D
Eleutherodactylus_apostates,Eleutherodactylidae,Anura,D
Eleutherodactylus_oxyrhyncus,Eleutherodactylidae,Anura,D
Eleutherodactylus_furcyensis,Eleutherodactylidae,Anura,D
Eleutherodactylus_rufifemoralis,Eleutherodactylidae,Anura,D
Eleutherodactylus_glanduliferoides,Eleutherodactylidae,Anura,D
Eleutherodactylus_paulsoni,Eleutherodactylidae,Anura,D
Eleutherodactylus_brevirostris,Eleutherodactylidae,Anura,D
Eleutherodactylus_ventrilineatus,Eleutherodactylidae,Anura,D
Eleutherodactylus_sciagraphus,Eleutherodactylidae,Anura,D
Eleutherodactylus_glandulifer,Eleutherodactylidae,Anura,D
Eleutherodactylus_klinikowskii,Eleutherodactylidae,Anura,D
Eleutherodactylus_zugi,Eleutherodactylidae,Anura,D
Eleutherodactylus_pipilans,Eleutherodactylidae,Anura,D
Eleutherodactylus_nitidus,Eleutherodactylidae,Anura,D
Eleutherodactylus_cystignathoides,Eleutherodactylidae,Anura,D
Eleutherodactylus_marnockii,Eleutherodactylidae,Anura,D
Eleutherodactylus_zeus,Eleutherodactylidae,Anura,D
Eleutherodactylus_symingtoni,Eleutherodactylidae,Anura,D
Eleutherodactylus_schwartzi,Eleutherodactylidae,Anura,D
Eleutherodactylus_coqui,Eleutherodactylidae,Anura,D
Eleutherodactylus_portoricensis,Eleutherodactylidae,Anura,D
Eleutherodactylus_wightmanae,Eleutherodactylidae,Anura,D
Eleutherodactylus_gryllus,Eleutherodactylidae,Anura,D
Eleutherodactylus_cochranae,Eleutherodactylidae,Anura,D
Eleutherodactylus_hedricki,Eleutherodactylidae,Anura,D
Eleutherodactylus_brittoni,Eleutherodactylidae,Anura,D
Eleutherodactylus_antillensis,Eleutherodactylidae,Anura,D
Eleutherodactylus_locustus,Eleutherodactylidae,Anura,D
Eleutherodactylus_eneidae,Eleutherodactylidae,Anura,D
Eleutherodactylus_cooki,Eleutherodactylidae,Anura,D
Eleutherodactylus_flavescens,Eleutherodactylidae,Anura,D
Eleutherodactylus_martinicensis,Eleutherodactylidae,Anura,D
Eleutherodactylus_amplinympha,Eleutherodactylidae,Anura,D
Eleutherodactylus_johnstonei,Eleutherodactylidae,Anura,D
Eleutherodactylus_pinchoni,Eleutherodactylidae,Anura,D
Eleutherodactylus_barlagnei,Eleutherodactylidae,Anura,D
Eleutherodactylus_auriculatus,Eleutherodactylidae,Anura,D
Eleutherodactylus_principalis,Eleutherodactylidae,Anura,D
Eleutherodactylus_glamyrus,Eleutherodactylidae,Anura,D
Eleutherodactylus_bartonsmithi,Eleutherodactylidae,Anura,D
Eleutherodactylus_mariposa,Eleutherodactylidae,Anura,D
Eleutherodactylus_ronaldi,Eleutherodactylidae,Anura,D
Eleutherodactylus_eileenae,Eleutherodactylidae,Anura,D
Eleutherodactylus_audanti,Eleutherodactylidae,Anura,D
Eleutherodactylus_parabates,Eleutherodactylidae,Anura,D
Eleutherodactylus_haitianus,Eleutherodactylidae,Anura,D
Eleutherodactylus_abbotti,Eleutherodactylidae,Anura,D
Eleutherodactylus_pituinus,Eleutherodactylidae,Anura,D
Eleutherodactylus_poolei,Eleutherodactylidae,Anura,D
Eleutherodactylus_minutus,Eleutherodactylidae,Anura,D
Eleutherodactylus_guantanamera,Eleutherodactylidae,Anura,D
Eleutherodactylus_ionthus,Eleutherodactylidae,Anura,D
Eleutherodactylus_varians,Eleutherodactylidae,Anura,D
Eleutherodactylus_leberi,Eleutherodactylidae,Anura,D
Eleutherodactylus_melacara,Eleutherodactylidae,Anura,D
Eleutherodactylus_sommeri,Eleutherodactylidae,Anura,D
Eleutherodactylus_wetmorei,Eleutherodactylidae,Anura,D
Eleutherodactylus_montanus,Eleutherodactylidae,Anura,D
Eleutherodactylus_patriciae,Eleutherodactylidae,Anura,D
Eleutherodactylus_auriculatoides,Eleutherodactylidae,Anura,D
Eleutherodactylus_lamprotes,Eleutherodactylidae,Anura,D
Eleutherodactylus_fowleri,Eleutherodactylidae,Anura,D
Eleutherodactylus_unicolor,Eleutherodactylidae,Anura,D
Eleutherodactylus_richmondi,Eleutherodactylidae,Anura,D
Eleutherodactylus_counouspeus,Eleutherodactylidae,Anura,D
Eleutherodactylus_ruthae,Eleutherodactylidae,Anura,D
Eleutherodactylus_bothroboans,Eleutherodactylidae,Anura,D
Eleutherodactylus_parapelates,Eleutherodactylidae,Anura,D
Eleutherodactylus_hypostenor,Eleutherodactylidae,Anura,D
Eleutherodactylus_nortoni,Eleutherodactylidae,Anura,D
Eleutherodactylus_chlorophenax,Eleutherodactylidae,Anura,D
Eleutherodactylus_inoptatus,Eleutherodactylidae,Anura,D
Diasporus_citrinobapheus,Eleutherodactylidae,Anura,D
Diasporus_quidditus,Eleutherodactylidae,Anura,D
Diasporus_diastema,Eleutherodactylidae,Anura,D
Diasporus_hylaeformis,Eleutherodactylidae,Anura,D
Diasporus_vocator,Eleutherodactylidae,Anura,D
Adelophryne_maranguapensis,Eleutherodactylidae,Anura,D
Adelophryne_baturitensis,Eleutherodactylidae,Anura,D
Adelophryne_pachydactyla,Eleutherodactylidae,Anura,D
Adelophryne_patamona,Eleutherodactylidae,Anura,D
Adelophryne_gutturosa,Eleutherodactylidae,Anura,D
Adelophryne_adiastola,Eleutherodactylidae,Anura,D
Phyzelaphryne_miriamae,Eleutherodactylidae,Anura,D
Ischnocnema_nasuta,Brachycephalidae,Anura,D
Ischnocnema_izecksohni,Brachycephalidae,Anura,D
Ischnocnema_henselii,Brachycephalidae,Anura,D
Ischnocnema_guentheri,Brachycephalidae,Anura,D
Ischnocnema_oea,Brachycephalidae,Anura,D
Ischnocnema_erythromera,Brachycephalidae,Anura,D
Ischnocnema_venancioi,Brachycephalidae,Anura,D
Ischnocnema_hoehnei,Brachycephalidae,Anura,D
Ischnocnema_parva,Brachycephalidae,Anura,D
Ischnocnema_octavioi,Brachycephalidae,Anura,D
Ischnocnema_verrucosa,Brachycephalidae,Anura,D
Ischnocnema_bolbodactyla,Brachycephalidae,Anura,D
Ischnocnema_abdita,Brachycephalidae,Anura,D
Ischnocnema_juipoca,Brachycephalidae,Anura,D
Ischnocnema_vizottoi,Brachycephalidae,Anura,D
Ischnocnema_concolor,Brachycephalidae,Anura,D
Ischnocnema_spanios,Brachycephalidae,Anura,D
Ischnocnema_melanopygia,Brachycephalidae,Anura,D
Ischnocnema_lactea,Brachycephalidae,Anura,D
Ischnocnema_holti,Brachycephalidae,Anura,D
Ischnocnema_sambaqui,Brachycephalidae,Anura,D
Ischnocnema_nanahallux,Brachycephalidae,Anura,D
Brachycephalus_nodoterga,Brachycephalidae,Anura,D
Brachycephalus_toby,Brachycephalidae,Anura,D
Brachycephalus_pitanga,Brachycephalidae,Anura,D
Brachycephalus_vertebralis,Brachycephalidae,Anura,D
Brachycephalus_hermogenesi,Brachycephalidae,Anura,D
Brachycephalus_alipioi,Brachycephalidae,Anura,D
Brachycephalus_ephippium,Brachycephalidae,Anura,D
Brachycephalus_didactylus,Brachycephalidae,Anura,D
Brachycephalus_pernix,Brachycephalidae,Anura,D
Brachycephalus_ferruginus,Brachycephalidae,Anura,D
Brachycephalus_pombali,Brachycephalidae,Anura,D
Brachycephalus_izecksohni,Brachycephalidae,Anura,D
Brachycephalus_brunneus,Brachycephalidae,Anura,D
Gastrotheca_coeruleomaculatus,Hemiphractidae,Anura,D
Gastrotheca_christiani,Hemiphractidae,Anura,S
Gastrotheca_gracilis,Hemiphractidae,Anura,S
Gastrotheca_chrysosticta,Hemiphractidae,Anura,S
Gastrotheca_griswoldi,Hemiphractidae,Anura,D
Gastrotheca_marsupiata,Hemiphractidae,Anura,S
Gastrotheca_lateonota,Hemiphractidae,Anura,S
Gastrotheca_pseustes,Hemiphractidae,Anura,S
Gastrotheca_peruana,Hemiphractidae,Anura,S
Gastrotheca_zeugocystis,Hemiphractidae,Anura,D
Gastrotheca_excubitor,Hemiphractidae,Anura,D
Gastrotheca_ochoai,Hemiphractidae,Anura,D
Gastrotheca_rebeccae,Hemiphractidae,Anura,D
Gastrotheca_pachachacae,Hemiphractidae,Anura,D
Gastrotheca_antoniiochoai,Hemiphractidae,Anura,D
Gastrotheca_psychrophila,Hemiphractidae,Anura,S
Gastrotheca_stictopleura,Hemiphractidae,Anura,S
Gastrotheca_atympana,Hemiphractidae,Anura,D
Gastrotheca_testudinea,Hemiphractidae,Anura,D
Gastrotheca_nebulanastes,Hemiphractidae,Anura,D
Gastrotheca_galeata,Hemiphractidae,Anura,D
Gastrotheca_argenteovirens,Hemiphractidae,Anura,S
Gastrotheca_trachyceps,Hemiphractidae,Anura,S
Gastrotheca_aureomaculata,Hemiphractidae,Anura,S
Gastrotheca_ruizi,Hemiphractidae,Anura,S
Gastrotheca_dunni,Hemiphractidae,Anura,S
Gastrotheca_riobambae,Hemiphractidae,Anura,S
Gastrotheca_nicefori,Hemiphractidae,Anura,D
Gastrotheca_ovifera,Hemiphractidae,Anura,D
Gastrotheca_orophylax,Hemiphractidae,Anura,D
Gastrotheca_plumbea,Hemiphractidae,Anura,D
Gastrotheca_litonedis,Hemiphractidae,Anura,S
